id,day,date,teamid,dept,l_id,p_id,notes,amount
952,5,2025-01-05,400918,RTL,7,2,LAN_Revenue,29785
953,5,2025-01-05,400918,RTL,7,3,LAN_Revenue,19342
954,5,2025-01-05,400918,RTL,6,,LAN_Rental,-2760
955,5,2025-01-05,400918,RTL,4,,LAN_Rental,-1560
956,5,2025-01-05,400918,RTL,1,,LAN_Rental,-3540
957,5,2025-01-05,400918,RTL,7,,LAN_Rental,-1600
958,5,2025-01-05,400918,FIN,,,"LAN_Interest LAN_Income",236
959,5,2025-01-05,400918,FIN,,,"LAN_Bank LAN_Fee",-200
960,5,2025-01-05,400919,MKT,,,"LAN_Report LAN_Subscription",-2000
961,5,2025-01-05,400919,MKT,5,,"Media C",-200
962,5,2025-01-05,400919,PMN,,,LAN_Salary,-1400
963,5,2025-01-05,400919,MKT,,,LAN_Salary,-1400
964,5,2025-01-05,400919,RTL,6,,LAN_Salary,-1400
965,5,2025-01-05,400919,RTL,2,,LAN_Salary,-1400
966,5,2025-01-05,400919,RTL,7,,LAN_Salary,-1400
967,5,2025-01-05,400919,RTL,5,,LAN_Salary,-1400
968,5,2025-01-05,400919,RTL,4,,LAN_Salary,-1400
969,5,2025-01-05,400919,RTL,3,,LAN_Salary,-1400
970,5,2025-01-05,400919,RTL,1,,LAN_Salary,-1400
971,5,2025-01-05,400919,RTL,6,1,LAN_Revenue,10680
972,5,2025-01-05,400919,RTL,6,2,LAN_Revenue,30840
973,5,2025-01-05,400919,RTL,6,3,LAN_Revenue,45740
974,5,2025-01-05,400919,RTL,2,1,LAN_Revenue,107200
975,5,2025-01-05,400919,RTL,2,3,LAN_Revenue,70984
976,5,2025-01-05,400919,RTL,7,1,LAN_Revenue,58500
977,5,2025-01-05,400919,RTL,7,1,LAN_Repayment,-250000
978,5,2025-01-05,400919,RTL,5,1,LAN_Revenue,62730
979,5,2025-01-05,400919,RTL,5,2,LAN_Revenue,29120
980,5,2025-01-05,400919,RTL,5,3,LAN_Revenue,72240
981,5,2025-01-05,400919,RTL,4,2,LAN_Revenue,120015
982,5,2025-01-05,400919,RTL,4,3,LAN_Revenue,70452
983,5,2025-01-05,400919,RTL,3,1,LAN_Revenue,36608
984,5,2025-01-05,400919,RTL,3,2,LAN_Revenue,22925
985,5,2025-01-05,400919,RTL,3,3,LAN_Revenue,93404
986,5,2025-01-05,400919,RTL,1,1,LAN_Revenue,120640
987,5,2025-01-05,400919,RTL,1,2,LAN_Revenue,59045
988,5,2025-01-05,400919,RTL,1,3,LAN_Revenue,28614
989,5,2025-01-05,400919,RTL,6,,LAN_Rental,-1840
990,5,2025-01-05,400919,RTL,2,,LAN_Rental,-3000
991,5,2025-01-05,400919,RTL,7,,LAN_Rental,-400
992,5,2025-01-05,400919,RTL,5,,LAN_Rental,-2360
993,5,2025-01-05,400919,RTL,4,,LAN_Rental,-1040
994,5,2025-01-05,400919,RTL,3,,LAN_Rental,-1360
995,5,2025-01-05,400919,RTL,1,,LAN_Rental,-8850
996,5,2025-01-05,400919,FIN,,,"LAN_Interest LAN_Income",153
997,5,2025-01-05,400919,FIN,,,"LAN_Bank LAN_Fee",-200
998,6,2025-01-06,400917,RTL,5,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1009 ",-80000
999,6,2025-01-06,400917,RTL,3,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1012 ",-128000
1000,6,2025-01-06,400917,RTL,1,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1013 ",-39000
1001,6,2025-01-06,400917,RTL,6,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1014 ",-10000
1002,6,2025-01-06,400917,RTL,6,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1014 ",-39000
1003,6,2025-01-06,400917,RTL,6,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1014 ",-80000
1004,6,2025-01-06,400917,RTL,5,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1017 ",-50000
1005,6,2025-01-06,400917,RTL,5,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1017 ",-48000
1006,6,2025-01-06,400917,RTL,3,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1021 ",-13000
1007,6,2025-01-06,400917,RTL,7,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1022 ",-30000
1008,6,2025-01-06,400917,RTL,7,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1022 ",-65000
1009,6,2025-01-06,400917,RTL,2,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1027 ",-80000
1010,6,2025-01-06,400917,RTL,2,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1027 ",-39000
1011,6,2025-01-06,400917,RTL,2,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1027 ",-48000
1012,6,2025-01-06,400918,RTL,7,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1011 ",-50000
1013,6,2025-01-06,400918,RTL,7,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1011 ",-39000
1014,6,2025-01-06,400918,RTL,7,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1011 ",-48000
1015,6,2025-01-06,400918,RTL,1,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1020 ",-50000
1016,6,2025-01-06,400918,RTL,1,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1020 ",-39000
1017,6,2025-01-06,400918,RTL,1,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1020 ",-48000
1018,6,2025-01-06,400918,RTL,4,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1028 ",-30000
1019,6,2025-01-06,400918,RTL,4,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1028 ",-104000
1020,6,2025-01-06,400918,RTL,4,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1028 ",-80000
1021,6,2025-01-06,400919,RTL,7,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1008 ",-65000
1022,6,2025-01-06,400919,RTL,4,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1016 ",-30000
1023,6,2025-01-06,400919,RTL,4,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1016 ",-65000
1024,6,2025-01-06,400919,RTL,4,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1016 ",-80000
1025,6,2025-01-06,400919,RTL,5,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1026 ",-10000
1026,6,2025-01-06,400919,RTL,5,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1026 ",-80000
1027,6,2025-01-06,400917,MKT,,,"LAN_Report LAN_Subscription",-2000
1028,6,2025-01-06,400917,MKT,3,,"Media C",-1100
1029,6,2025-01-06,400917,MKT,1,,"Media C",-1100
1030,6,2025-01-06,400917,MKT,7,,"Media C",-1100
1031,6,2025-01-06,400917,MKT,2,,"Media C",-1100
1032,6,2025-01-06,400917,MKT,5,,"Media C",-1100
1033,6,2025-01-06,400917,MKT,6,,"Media C",-1100
1034,6,2025-01-06,400917,MKT,3,,"Media B",-1500
1035,6,2025-01-06,400917,MKT,7,,"Media B",-1500
1036,6,2025-01-06,400917,MKT,2,,"Media B",-1500
1037,6,2025-01-06,400917,MKT,5,,"Media B",-1500
1038,6,2025-01-06,400917,MKT,6,,"Media B",-1500
1039,6,2025-01-06,400917,MKT,1,,"Media A",-3000
1040,6,2025-01-06,400917,PMN,,,LAN_Salary,-1400
1041,6,2025-01-06,400917,MKT,,,LAN_Salary,-1400
1042,6,2025-01-06,400917,RTL,3,,LAN_Salary,-1400
1043,6,2025-01-06,400917,RTL,1,,LAN_Salary,-1400
1044,6,2025-01-06,400917,RTL,7,,LAN_Salary,-1400
1045,6,2025-01-06,400917,RTL,2,,LAN_Salary,-1400
1046,6,2025-01-06,400917,RTL,5,,LAN_Salary,-1400
1047,6,2025-01-06,400917,RTL,6,,LAN_Salary,-1400
1048,6,2025-01-06,400917,RTL,3,2,LAN_Revenue,35000
1049,6,2025-01-06,400917,RTL,3,3,LAN_Revenue,133452
1050,6,2025-01-06,400917,RTL,1,1,LAN_Revenue,227864
1051,6,2025-01-06,400917,RTL,1,2,LAN_Revenue,126720
1052,6,2025-01-06,400917,RTL,7,1,LAN_Revenue,90420
1053,6,2025-01-06,400917,RTL,7,2,LAN_Revenue,46130
1054,6,2025-01-06,400917,RTL,2,1,LAN_Revenue,205200
1055,6,2025-01-06,400917,RTL,2,2,LAN_Revenue,69216
1056,6,2025-01-06,400917,RTL,2,3,LAN_Revenue,93135
1057,6,2025-01-06,400917,RTL,5,1,LAN_Revenue,77856
1058,6,2025-01-06,400917,RTL,5,3,LAN_Revenue,153596
1059,6,2025-01-06,400917,RTL,6,1,LAN_Revenue,20768
1060,6,2025-01-06,400917,RTL,6,2,LAN_Revenue,53410
1061,6,2025-01-06,400917,RTL,6,3,LAN_Revenue,104994
1062,6,2025-01-06,400917,RTL,3,,LAN_Rental,-1360
1063,6,2025-01-06,400917,RTL,1,,LAN_Rental,-11800
1064,6,2025-01-06,400917,RTL,7,,LAN_Rental,-1600
1065,6,2025-01-06,400917,RTL,2,,LAN_Rental,-1200
1066,6,2025-01-06,400917,RTL,5,,LAN_Rental,-2360
1067,6,2025-01-06,400917,RTL,6,,LAN_Rental,-1840
1068,6,2025-01-06,400918,MKT,,,"LAN_Report LAN_Subscription",-2000
1069,6,2025-01-06,400918,PMN,,,LAN_Salary,-1400
1070,6,2025-01-06,400918,MKT,,,LAN_Salary,-1400
1071,6,2025-01-06,400918,RTL,6,,LAN_Salary,-1400
1072,6,2025-01-06,400918,RTL,4,,LAN_Salary,-1400
1073,6,2025-01-06,400918,RTL,1,,LAN_Salary,-1400
1074,6,2025-01-06,400918,RTL,7,,LAN_Salary,-1400
1075,6,2025-01-06,400918,RTL,6,1,LAN_Revenue,8992
1076,6,2025-01-06,400918,RTL,6,2,LAN_Revenue,30498
1077,6,2025-01-06,400918,RTL,6,3,LAN_Revenue,62798
1078,6,2025-01-06,400918,RTL,4,1,LAN_Revenue,25980
1079,6,2025-01-06,400918,RTL,4,2,LAN_Revenue,188025
1080,6,2025-01-06,400918,RTL,4,3,LAN_Revenue,49420
1081,6,2025-01-06,400918,RTL,1,1,LAN_Revenue,151530
1082,6,2025-01-06,400918,RTL,1,2,LAN_Revenue,64995
1083,6,2025-01-06,400918,RTL,1,3,LAN_Revenue,28070
1084,6,2025-01-06,400918,RTL,7,1,LAN_Revenue,44736
1085,6,2025-01-06,400918,RTL,7,2,LAN_Revenue,25410
1086,6,2025-01-06,400918,RTL,7,3,LAN_Revenue,18305
1087,6,2025-01-06,400918,RTL,6,,LAN_Rental,-2760
1088,6,2025-01-06,400918,RTL,4,,LAN_Rental,-1560
1089,6,2025-01-06,400918,RTL,1,,LAN_Rental,-3540
1090,6,2025-01-06,400918,RTL,7,,LAN_Rental,-1600
1091,6,2025-01-06,400919,MKT,,,"LAN_Report LAN_Subscription",-2000
1092,6,2025-01-06,400919,MKT,5,,"Media C",-200
1093,6,2025-01-06,400919,PMN,,,LAN_Salary,-1400
1094,6,2025-01-06,400919,MKT,,,LAN_Salary,-1400
1095,6,2025-01-06,400919,RTL,6,,LAN_Salary,-1400
1096,6,2025-01-06,400919,RTL,2,,LAN_Salary,-1400
1097,6,2025-01-06,400919,RTL,7,,LAN_Salary,-1400
1098,6,2025-01-06,400919,RTL,5,,LAN_Salary,-1400
1099,6,2025-01-06,400919,RTL,4,,LAN_Salary,-1400
1100,6,2025-01-06,400919,RTL,3,,LAN_Salary,-1400
1101,6,2025-01-06,400919,RTL,1,,LAN_Salary,-1400
1102,6,2025-01-06,400919,RTL,6,1,LAN_Revenue,11120
1103,6,2025-01-06,400919,RTL,6,2,LAN_Revenue,33700
1104,6,2025-01-06,400919,RTL,6,3,LAN_Revenue,40660
1105,6,2025-01-06,400919,RTL,2,1,LAN_Revenue,147760
1106,6,2025-01-06,400919,RTL,2,3,LAN_Revenue,44620
1107,6,2025-01-06,400919,RTL,7,1,LAN_Revenue,54760
1108,6,2025-01-06,400919,RTL,7,2,LAN_Revenue,24940
1109,6,2025-01-06,400919,RTL,5,1,LAN_Revenue,27820
1110,6,2025-01-06,400919,RTL,5,2,LAN_Revenue,25040
1111,6,2025-01-06,400919,RTL,5,3,LAN_Revenue,82720
1112,6,2025-01-06,400919,RTL,4,1,LAN_Revenue,24738
1113,6,2025-01-06,400919,RTL,4,2,LAN_Revenue,121310
1114,6,2025-01-06,400919,RTL,4,3,LAN_Revenue,71136
1115,6,2025-01-06,400919,RTL,3,1,LAN_Revenue,54944
1116,6,2025-01-06,400919,RTL,3,2,LAN_Revenue,14875
1117,6,2025-01-06,400919,RTL,3,3,LAN_Revenue,96254
1118,6,2025-01-06,400919,RTL,1,1,LAN_Revenue,125312
1119,6,2025-01-06,400919,RTL,1,2,LAN_Revenue,60235
1120,6,2025-01-06,400919,RTL,1,3,LAN_Revenue,29298
1121,6,2025-01-06,400919,RTL,6,,LAN_Rental,-1840
1122,6,2025-01-06,400919,RTL,2,,LAN_Rental,-3000
1123,6,2025-01-06,400919,RTL,7,,LAN_OverflowRental,-63
1124,6,2025-01-06,400919,RTL,7,,LAN_Rental,-400
1125,6,2025-01-06,400919,RTL,5,,LAN_Rental,-2360
1126,6,2025-01-06,400919,RTL,4,,LAN_Rental,-1040
1127,6,2025-01-06,400919,RTL,3,,LAN_Rental,-1360
1128,6,2025-01-06,400919,RTL,1,,LAN_Rental,-8850
1129,7,2025-01-07,400917,RTL,3,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1114 ",-320000
1130,7,2025-01-07,400917,RTL,5,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1117 ",-30000
1131,7,2025-01-07,400917,RTL,5,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1117 ",-48000
1132,7,2025-01-07,400917,RTL,1,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1118 ",-50000
1133,7,2025-01-07,400917,RTL,1,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1118 ",-39000
1134,7,2025-01-07,400917,RTL,2,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1125 ",-120000
1135,7,2025-01-07,400917,RTL,2,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1125 ",-16000
1136,7,2025-01-07,400918,RTL,6,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1120 ",-30000
1137,7,2025-01-07,400918,RTL,6,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1120 ",-39000
1138,7,2025-01-07,400918,RTL,6,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1120 ",-80000
1139,7,2025-01-07,400918,RTL,4,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1127 ",-10000
1140,7,2025-01-07,400918,RTL,4,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1127 ",-39000
1141,7,2025-01-07,400918,RTL,4,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1127 ",-16000
1142,7,2025-01-07,400919,RTL,1,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1115 ",-120000
1143,7,2025-01-07,400919,RTL,2,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1119 ",-120000
1144,7,2025-01-07,400919,RTL,5,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1121 ",-10000
1145,7,2025-01-07,400919,RTL,5,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1121 ",-13000
1146,7,2025-01-07,400919,RTL,5,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1121 ",-48000
1147,7,2025-01-07,400917,MKT,,,"LAN_Report LAN_Subscription",-2000
1148,7,2025-01-07,400917,MKT,3,,"Media C",-1100
1149,7,2025-01-07,400917,MKT,1,,"Media C",-1100
1150,7,2025-01-07,400917,MKT,7,,"Media C",-1100
1151,7,2025-01-07,400917,MKT,2,,"Media C",-1100
1152,7,2025-01-07,400917,MKT,5,,"Media C",-1100
1153,7,2025-01-07,400917,MKT,6,,"Media C",-1100
1154,7,2025-01-07,400917,MKT,3,,"Media B",-1500
1155,7,2025-01-07,400917,MKT,7,,"Media B",-1500
1156,7,2025-01-07,400917,MKT,2,,"Media B",-1500
1157,7,2025-01-07,400917,MKT,5,,"Media B",-1500
1158,7,2025-01-07,400917,MKT,6,,"Media B",-1500
1159,7,2025-01-07,400917,MKT,3,,"Media A",-1000
1160,7,2025-01-07,400917,MKT,1,,"Media A",-1000
1161,7,2025-01-07,400917,MKT,7,,"Media A",-1000
1162,7,2025-01-07,400917,MKT,2,,"Media A",-1000
1163,7,2025-01-07,400917,MKT,5,,"Media A",-1000
1164,7,2025-01-07,400917,MKT,6,,"Media A",-1000
1165,7,2025-01-07,400917,PMN,,,LAN_Salary,-1400
1166,7,2025-01-07,400917,MKT,,,LAN_Salary,-1400
1167,7,2025-01-07,400917,RTL,3,,LAN_Salary,-1400
1168,7,2025-01-07,400917,RTL,1,,LAN_Salary,-1400
1169,7,2025-01-07,400917,RTL,7,,LAN_Salary,-1400
1170,7,2025-01-07,400917,RTL,2,,LAN_Salary,-1400
1171,7,2025-01-07,400917,RTL,5,,LAN_Salary,-1400
1172,7,2025-01-07,400917,RTL,6,,LAN_Salary,-1400
1173,7,2025-01-07,400917,RTL,3,3,LAN_Revenue,39564
1174,7,2025-01-07,400917,RTL,1,1,LAN_Revenue,51772
1175,7,2025-01-07,400917,RTL,1,2,LAN_Revenue,30720
1176,7,2025-01-07,400917,RTL,7,1,LAN_Revenue,26176
1177,7,2025-01-07,400917,RTL,7,2,LAN_Revenue,14770
1178,7,2025-01-07,400917,RTL,2,1,LAN_Revenue,50520
1179,7,2025-01-07,400917,RTL,2,2,LAN_Revenue,23072
1180,7,2025-01-07,400917,RTL,2,3,LAN_Revenue,32095
1181,7,2025-01-07,400917,RTL,5,1,LAN_Revenue,29520
1182,7,2025-01-07,400917,RTL,5,3,LAN_Revenue,48204
1183,7,2025-01-07,400917,RTL,6,1,LAN_Revenue,5600
1184,7,2025-01-07,400917,RTL,6,2,LAN_Revenue,15365
1185,7,2025-01-07,400917,RTL,6,3,LAN_Revenue,30134
1186,7,2025-01-07,400917,RTL,3,,LAN_OverflowRental,-576
1187,7,2025-01-07,400917,RTL,3,,LAN_Rental,-1360
1188,7,2025-01-07,400917,RTL,1,,LAN_Rental,-11800
1189,7,2025-01-07,400917,RTL,7,,LAN_Rental,-1600
1190,7,2025-01-07,400917,RTL,2,,LAN_Rental,-1200
1191,7,2025-01-07,400917,RTL,5,,LAN_Rental,-2360
1192,7,2025-01-07,400917,RTL,6,,LAN_Rental,-1840
1193,7,2025-01-07,400918,MKT,,,"LAN_Report LAN_Subscription",-2000
1194,7,2025-01-07,400918,MKT,4,,"Media B",-500
1195,7,2025-01-07,400918,PMN,,,LAN_Salary,-1400
1196,7,2025-01-07,400918,MKT,,,LAN_Salary,-1400
1197,7,2025-01-07,400918,RTL,6,,LAN_Salary,-1400
1198,7,2025-01-07,400918,RTL,4,,LAN_Salary,-1400
1199,7,2025-01-07,400918,RTL,1,,LAN_Salary,-1400
1200,7,2025-01-07,400918,RTL,7,,LAN_Salary,-1400
1201,7,2025-01-07,400918,RTL,6,1,LAN_Revenue,1900
1202,7,2025-01-07,400918,RTL,6,2,LAN_Revenue,5520
1203,7,2025-01-07,400918,RTL,6,3,LAN_Revenue,6800
1204,7,2025-01-07,400918,RTL,4,1,LAN_Revenue,5840
1205,7,2025-01-07,400918,RTL,4,2,LAN_Revenue,34375
1206,7,2025-01-07,400918,RTL,4,3,LAN_Revenue,12600
1207,7,2025-01-07,400918,RTL,1,1,LAN_Revenue,24090
1208,7,2025-01-07,400918,RTL,1,2,LAN_Revenue,9975
1209,7,2025-01-07,400918,RTL,1,3,LAN_Revenue,4235
1210,7,2025-01-07,400918,RTL,7,1,LAN_Revenue,7008
1211,7,2025-01-07,400918,RTL,7,2,LAN_Revenue,3710
1212,7,2025-01-07,400918,RTL,7,3,LAN_Revenue,2835
1213,7,2025-01-07,400918,RTL,6,,LAN_Rental,-2760
1214,7,2025-01-07,400918,RTL,4,,LAN_Rental,-1560
1215,7,2025-01-07,400918,RTL,1,,LAN_Rental,-3540
1216,7,2025-01-07,400918,RTL,7,,LAN_Rental,-1600
1217,7,2025-01-07,400919,MKT,,,"LAN_Report LAN_Subscription",-2000
1218,7,2025-01-07,400919,MKT,5,,"Media C",-300
1219,7,2025-01-07,400919,PMN,,,LAN_Salary,-1400
1220,7,2025-01-07,400919,MKT,,,LAN_Salary,-1400
1221,7,2025-01-07,400919,RTL,6,,LAN_Salary,-1400
1222,7,2025-01-07,400919,RTL,2,,LAN_Salary,-1400
1223,7,2025-01-07,400919,RTL,7,,LAN_Salary,-1400
1224,7,2025-01-07,400919,RTL,5,,LAN_Salary,-1400
1225,7,2025-01-07,400919,RTL,4,,LAN_Salary,-1400
1226,7,2025-01-07,400919,RTL,3,,LAN_Salary,-1400
1227,7,2025-01-07,400919,RTL,1,,LAN_Salary,-1400
1228,7,2025-01-07,400919,RTL,6,1,LAN_Revenue,2000
1229,7,2025-01-07,400919,RTL,6,2,LAN_Revenue,5260
1230,7,2025-01-07,400919,RTL,6,3,LAN_Revenue,7420
1231,7,2025-01-07,400919,RTL,2,1,LAN_Revenue,23920
1232,7,2025-01-07,400919,RTL,2,3,LAN_Revenue,7100
1233,7,2025-01-07,400919,RTL,7,1,LAN_Revenue,9160
1234,7,2025-01-07,400919,RTL,7,2,LAN_Revenue,4120
1235,7,2025-01-07,400919,RTL,5,1,LAN_Revenue,11200
1236,7,2025-01-07,400919,RTL,5,2,LAN_Revenue,6100
1237,7,2025-01-07,400919,RTL,5,3,LAN_Revenue,13300
1238,7,2025-01-07,400919,RTL,4,1,LAN_Revenue,3990
1239,7,2025-01-07,400919,RTL,4,2,LAN_Revenue,29018
1240,7,2025-01-07,400919,RTL,4,3,LAN_Revenue,7774
1241,7,2025-01-07,400919,RTL,3,1,LAN_Revenue,11340
1242,7,2025-01-07,400919,RTL,3,2,LAN_Revenue,4180
1243,7,2025-01-07,400919,RTL,3,3,LAN_Revenue,10604
1244,7,2025-01-07,400919,RTL,1,1,LAN_Revenue,26160
1245,7,2025-01-07,400919,RTL,1,2,LAN_Revenue,10260
1246,7,2025-01-07,400919,RTL,1,3,LAN_Revenue,3180
1247,7,2025-01-07,400919,RTL,6,,LAN_Rental,-1840
1248,7,2025-01-07,400919,RTL,2,,LAN_Rental,-3000
1249,7,2025-01-07,400919,RTL,7,,LAN_Rental,-400
1250,7,2025-01-07,400919,RTL,5,,LAN_Rental,-2360
1251,7,2025-01-07,400919,RTL,4,,LAN_Rental,-1040
1252,7,2025-01-07,400919,RTL,3,,LAN_Rental,-1360
1253,7,2025-01-07,400919,RTL,1,,LAN_Rental,-8850
1254,8,2025-01-08,400917,RTL,6,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1204 ",-10000
1255,8,2025-01-08,400917,RTL,6,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1204 ",-39000
1256,8,2025-01-08,400917,RTL,6,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1204 ",-80000
1257,8,2025-01-08,400917,RTL,4,,LAN_Recruit,-60000
1258,8,2025-01-08,400917,RTL,2,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1217 ",-13000
1259,8,2025-01-08,400917,RTL,7,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1218 ",-80000
1260,8,2025-01-08,400917,RTL,5,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1227 ",-80000
1261,8,2025-01-08,400918,RTL,6,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1206 ",-30000
1262,8,2025-01-08,400918,RTL,6,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1206 ",-104000
1263,8,2025-01-08,400918,RTL,6,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1206 ",-48000
1264,8,2025-01-08,400918,RTL,1,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1207 ",-80000
1265,8,2025-01-08,400918,RTL,1,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1207 ",-39000
1266,8,2025-01-08,400918,RTL,1,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1207 ",-16000
1267,8,2025-01-08,400918,RTL,2,,LAN_Recruit,-60000
1268,8,2025-01-08,400918,RTL,4,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1228 ",-50000
1269,8,2025-01-08,400918,RTL,4,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1228 ",-39000
1270,8,2025-01-08,400918,RTL,4,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1228 ",-48000
1271,8,2025-01-08,400918,RTL,6,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1229 ",-10000
1272,8,2025-01-08,400918,RTL,6,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1229 ",-13000
1273,8,2025-01-08,400918,RTL,6,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1229 ",-48000
1274,8,2025-01-08,400918,RTL,1,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1230 ",-120000
1275,8,2025-01-08,400918,RTL,1,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1230 ",-13000
1276,8,2025-01-08,400918,RTL,1,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1230 ",-16000
1277,8,2025-01-08,400918,RTL,7,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1231 ",-50000
1278,8,2025-01-08,400918,RTL,7,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1231 ",-39000
1279,8,2025-01-08,400918,RTL,7,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1231 ",-16000
1280,8,2025-01-08,400918,RTL,3,,LAN_Recruit,-60000
1281,8,2025-01-08,400918,RTL,5,,LAN_Recruit,-60000
1282,8,2025-01-08,400919,RTL,6,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1208 ",-10000
1283,8,2025-01-08,400919,RTL,6,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1208 ",-39000
1284,8,2025-01-08,400919,RTL,6,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1208 ",-128000
1285,8,2025-01-08,400919,RTL,1,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1222 ",-104000
1286,8,2025-01-08,400919,RTL,3,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1241 ",-80000
1287,8,2025-01-08,400919,RTL,5,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1253 ",-30000
1288,8,2025-01-08,400919,RTL,5,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1253 ",-39000
1289,8,2025-01-08,400919,RTL,5,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1253 ",-16000
1290,8,2025-01-08,400917,MKT,,,"LAN_Report LAN_Subscription",-2000
1291,8,2025-01-08,400917,MKT,3,,"Media C",-1100
1292,8,2025-01-08,400917,MKT,1,,"Media C",-1100
1293,8,2025-01-08,400917,MKT,7,,"Media C",-1100
1294,8,2025-01-08,400917,MKT,2,,"Media C",-1100
1295,8,2025-01-08,400917,MKT,5,,"Media C",-1100
1296,8,2025-01-08,400917,MKT,6,,"Media C",-1100
1297,8,2025-01-08,400917,MKT,3,,"Media B",-1500
1298,8,2025-01-08,400917,MKT,7,,"Media B",-1500
1299,8,2025-01-08,400917,MKT,2,,"Media B",-1500
1300,8,2025-01-08,400917,MKT,5,,"Media B",-1500
1301,8,2025-01-08,400917,MKT,6,,"Media B",-1500
1302,8,2025-01-08,400917,MKT,3,,"Media A",-1000
1303,8,2025-01-08,400917,MKT,1,,"Media A",-1000
1304,8,2025-01-08,400917,MKT,7,,"Media A",-1000
1305,8,2025-01-08,400917,MKT,2,,"Media A",-1000
1306,8,2025-01-08,400917,MKT,5,,"Media A",-1000
