id,day,date,teamid,l_id,opex,dept,notes,opex_amount
3112,19,2025-01-19,400918,6,LAN_Marketing,MKT,"Media B",3000
3113,19,2025-01-19,400918,4,LAN_Marketing,MKT,"Media B",4000
3114,19,2025-01-19,400918,1,LAN_Marketing,MKT,"Media B",2000
3115,19,2025-01-19,400918,7,LAN_Marketing,MKT,"Media B",3000
3116,19,2025-01-19,400918,2,LAN_Marketing,MKT,"Media B",1000
3117,19,2025-01-19,400918,,LAN_Salary,PMN,LAN_Salary,1400
3118,19,2025-01-19,400918,,LAN_Salary,MKT,LAN_Salary,1400
3119,19,2025-01-19,400918,6,LAN_Salary,RTL,LAN_Salary,1400
3120,19,2025-01-19,400918,4,LAN_Salary,RTL,LAN_Salary,1400
3121,19,2025-01-19,400918,1,LAN_Salary,RTL,LAN_Salary,1400
3122,19,2025-01-19,400918,7,LAN_Salary,RTL,LAN_Salary,1400
3123,19,2025-01-19,400918,2,LAN_Salary,RTL,LAN_Salary,1400
3124,19,2025-01-19,400918,3,LAN_Salary,RTL,LAN_Salary,1400
3125,19,2025-01-19,400918,5,LAN_Salary,RTL,LAN_Salary,1400
3143,19,2025-01-19,400918,6,LAN_Rental,RTL,LAN_Rental,2760
3144,19,2025-01-19,400918,4,LAN_Rental,RTL,LAN_Rental,1560
3145,19,2025-01-19,400918,1,LAN_Rental,RTL,LAN_Rental,3540
3146,19,2025-01-19,400918,7,LAN_Rental,RTL,LAN_Rental,1600
3147,19,2025-01-19,400918,2,LAN_Rental,RTL,LAN_Rental,3600
3148,19,2025-01-19,400918,3,LAN_Rental,RTL,LAN_Rental,4080
3149,19,2025-01-19,400918,5,LAN_Rental,RTL,LAN_Rental,7080
3150,19,2025-01-19,400919,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
3151,19,2025-01-19,400919,6,LAN_Marketing,MKT,"Media C",2000
3152,19,2025-01-19,400919,2,LAN_Marketing,MKT,"Media C",2000
3153,19,2025-01-19,400919,7,LAN_Marketing,MKT,"Media C",2000
3154,19,2025-01-19,400919,5,LAN_Marketing,MKT,"Media C",2000
3155,19,2025-01-19,400919,4,LAN_Marketing,MKT,"Media C",2000
3156,19,2025-01-19,400919,3,LAN_Marketing,MKT,"Media C",2000
3157,19,2025-01-19,400919,1,LAN_Marketing,MKT,"Media C",2000
3158,19,2025-01-19,400919,6,LAN_Marketing,MKT,"Media B",5000
3159,19,2025-01-19,400919,2,LAN_Marketing,MKT,"Media B",5000
3160,19,2025-01-19,400919,7,LAN_Marketing,MKT,"Media B",5000
3161,19,2025-01-19,400919,5,LAN_Marketing,MKT,"Media B",5000
3162,19,2025-01-19,400919,4,LAN_Marketing,MKT,"Media B",5000
3163,19,2025-01-19,400919,3,LAN_Marketing,MKT,"Media B",5000
3164,19,2025-01-19,400919,1,LAN_Marketing,MKT,"Media B",5000
3165,19,2025-01-19,400919,6,LAN_Marketing,MKT,"Media A",10000
3166,19,2025-01-19,400919,2,LAN_Marketing,MKT,"Media A",10000
3167,19,2025-01-19,400919,7,LAN_Marketing,MKT,"Media A",10000
3168,19,2025-01-19,400919,5,LAN_Marketing,MKT,"Media A",10000
3169,19,2025-01-19,400919,4,LAN_Marketing,MKT,"Media A",10000
3170,19,2025-01-19,400919,3,LAN_Marketing,MKT,"Media A",10000
3171,19,2025-01-19,400919,1,LAN_Marketing,MKT,"Media A",10000
3172,19,2025-01-19,400919,,LAN_Salary,PMN,LAN_Salary,1400
3173,19,2025-01-19,400919,,LAN_Salary,MKT,LAN_Salary,1400
3174,19,2025-01-19,400919,6,LAN_Salary,RTL,LAN_Salary,1400
3175,19,2025-01-19,400919,2,LAN_Salary,RTL,LAN_Salary,1400
3176,19,2025-01-19,400919,7,LAN_Salary,RTL,LAN_Salary,1400
3177,19,2025-01-19,400919,5,LAN_Salary,RTL,LAN_Salary,1400
3178,19,2025-01-19,400919,4,LAN_Salary,RTL,LAN_Salary,1400
3179,19,2025-01-19,400919,3,LAN_Salary,RTL,LAN_Salary,1400
3180,19,2025-01-19,400919,1,LAN_Salary,RTL,LAN_Salary,1400
3200,19,2025-01-19,400919,6,LAN_OverflowRental,RTL,LAN_OverflowRental,3773
3201,19,2025-01-19,400919,6,LAN_Rental,RTL,LAN_Rental,1840
3202,19,2025-01-19,400919,2,LAN_OverflowRental,RTL,LAN_OverflowRental,224
3203,19,2025-01-19,400919,2,LAN_Rental,RTL,LAN_Rental,3000
3204,19,2025-01-19,400919,7,LAN_Rental,RTL,LAN_Rental,400
3205,19,2025-01-19,400919,5,LAN_Rental,RTL,LAN_Rental,2360
3206,19,2025-01-19,400919,4,LAN_OverflowRental,RTL,LAN_OverflowRental,2968
3207,19,2025-01-19,400919,4,LAN_Rental,RTL,LAN_Rental,1040
3208,19,2025-01-19,400919,3,LAN_Rental,RTL,LAN_Rental,1360
3209,19,2025-01-19,400919,1,LAN_Rental,RTL,LAN_Rental,8850
3224,20,2025-01-20,400917,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
3225,20,2025-01-20,400917,3,LAN_Marketing,MKT,"Media B",4000
3226,20,2025-01-20,400917,1,LAN_Marketing,MKT,"Media B",4000
3227,20,2025-01-20,400917,7,LAN_Marketing,MKT,"Media B",4000
3228,20,2025-01-20,400917,2,LAN_Marketing,MKT,"Media B",4000
3229,20,2025-01-20,400917,5,LAN_Marketing,MKT,"Media B",4000
3230,20,2025-01-20,400917,6,LAN_Marketing,MKT,"Media B",4200
3231,20,2025-01-20,400917,4,LAN_Marketing,MKT,"Media B",3200
3232,20,2025-01-20,400917,3,LAN_Marketing,MKT,"Media C",5000
3233,20,2025-01-20,400917,1,LAN_Marketing,MKT,"Media C",5000
3234,20,2025-01-20,400917,7,LAN_Marketing,MKT,"Media C",5000
3235,20,2025-01-20,400917,2,LAN_Marketing,MKT,"Media C",5000
3236,20,2025-01-20,400917,5,LAN_Marketing,MKT,"Media C",5000
3237,20,2025-01-20,400917,6,LAN_Marketing,MKT,"Media C",2200
3238,20,2025-01-20,400917,4,LAN_Marketing,MKT,"Media C",2200
3239,20,2025-01-20,400917,3,LAN_Marketing,MKT,"Media A",5000
3240,20,2025-01-20,400917,1,LAN_Marketing,MKT,"Media A",5000
3241,20,2025-01-20,400917,7,LAN_Marketing,MKT,"Media A",5000
3242,20,2025-01-20,400917,2,LAN_Marketing,MKT,"Media A",5000
3243,20,2025-01-20,400917,5,LAN_Marketing,MKT,"Media A",5000
3244,20,2025-01-20,400917,6,LAN_Marketing,MKT,"Media A",5000
3245,20,2025-01-20,400917,4,LAN_Marketing,MKT,"Media A",5000
3246,20,2025-01-20,400917,,LAN_Salary,PMN,LAN_Salary,1400
3247,20,2025-01-20,400917,,LAN_Salary,MKT,LAN_Salary,1400
3248,20,2025-01-20,400917,3,LAN_Salary,RTL,LAN_Salary,1400
3249,20,2025-01-20,400917,1,LAN_Salary,RTL,LAN_Salary,1400
3250,20,2025-01-20,400917,7,LAN_Salary,RTL,LAN_Salary,1400
3251,20,2025-01-20,400917,2,LAN_Salary,RTL,LAN_Salary,1400
3252,20,2025-01-20,400917,5,LAN_Salary,RTL,LAN_Salary,1400
3253,20,2025-01-20,400917,6,LAN_Salary,RTL,LAN_Salary,1400
3254,20,2025-01-20,400917,4,LAN_Salary,RTL,LAN_Salary,1400
3271,20,2025-01-20,400917,3,LAN_OverflowRental,RTL,LAN_OverflowRental,2664
3272,20,2025-01-20,400917,3,LAN_Rental,RTL,LAN_Rental,1360
3273,20,2025-01-20,400917,1,LAN_Rental,RTL,LAN_Rental,11800
3274,20,2025-01-20,400917,7,LAN_Rental,RTL,LAN_Rental,1600
3275,20,2025-01-20,400917,2,LAN_OverflowRental,RTL,LAN_OverflowRental,5024
3276,20,2025-01-20,400917,2,LAN_Rental,RTL,LAN_Rental,1200
3277,20,2025-01-20,400917,5,LAN_Rental,RTL,LAN_Rental,2360
3278,20,2025-01-20,400917,6,LAN_Rental,RTL,LAN_Rental,1840
3279,20,2025-01-20,400917,4,LAN_Rental,RTL,LAN_Rental,2080
3281,20,2025-01-20,400917,,"LAN_Bank LAN_Admin LAN_Fee",FIN,"LAN_Bank LAN_Fee",200
3282,20,2025-01-20,400918,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
3283,20,2025-01-20,400918,6,LAN_Marketing,MKT,"Media C",6000
3284,20,2025-01-20,400918,6,LAN_Marketing,MKT,"Media B",3000
3285,20,2025-01-20,400918,4,LAN_Marketing,MKT,"Media B",4000
3286,20,2025-01-20,400918,1,LAN_Marketing,MKT,"Media B",2000
3287,20,2025-01-20,400918,7,LAN_Marketing,MKT,"Media B",3000
3288,20,2025-01-20,400918,2,LAN_Marketing,MKT,"Media B",1000
3289,20,2025-01-20,400918,1,LAN_Marketing,MKT,"Media A",20000
3290,20,2025-01-20,400918,7,LAN_Marketing,MKT,"Media A",20000
3291,20,2025-01-20,400918,2,LAN_Marketing,MKT,"Media A",30000
3292,20,2025-01-20,400918,,LAN_Salary,PMN,LAN_Salary,1400
3293,20,2025-01-20,400918,,LAN_Salary,MKT,LAN_Salary,1400
3294,20,2025-01-20,400918,6,LAN_Salary,RTL,LAN_Salary,1400
3295,20,2025-01-20,400918,4,LAN_Salary,RTL,LAN_Salary,1400
3296,20,2025-01-20,400918,1,LAN_Salary,RTL,LAN_Salary,1400
3297,20,2025-01-20,400918,7,LAN_Salary,RTL,LAN_Salary,1400
3298,20,2025-01-20,400918,2,LAN_Salary,RTL,LAN_Salary,1400
3299,20,2025-01-20,400918,3,LAN_Salary,RTL,LAN_Salary,1400
3300,20,2025-01-20,400918,5,LAN_Salary,RTL,LAN_Salary,1400
3319,20,2025-01-20,400918,6,LAN_Rental,RTL,LAN_Rental,2760
3320,20,2025-01-20,400918,4,LAN_Rental,RTL,LAN_Rental,1560
3321,20,2025-01-20,400918,1,LAN_Rental,RTL,LAN_Rental,3540
3322,20,2025-01-20,400918,7,LAN_Rental,RTL,LAN_Rental,1600
3323,20,2025-01-20,400918,2,LAN_Rental,RTL,LAN_Rental,3600
3324,20,2025-01-20,400918,3,LAN_Rental,RTL,LAN_Rental,4080
3325,20,2025-01-20,400918,5,LAN_Rental,RTL,LAN_Rental,7080
3327,20,2025-01-20,400918,,"LAN_Bank LAN_Admin LAN_Fee",FIN,"LAN_Bank LAN_Fee",200
3328,20,2025-01-20,400919,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
3329,20,2025-01-20,400919,6,LAN_Marketing,MKT,"Media C",2000
3330,20,2025-01-20,400919,2,LAN_Marketing,MKT,"Media C",2000
3331,20,2025-01-20,400919,7,LAN_Marketing,MKT,"Media C",2000
3332,20,2025-01-20,400919,5,LAN_Marketing,MKT,"Media C",2000
3333,20,2025-01-20,400919,4,LAN_Marketing,MKT,"Media C",2000
3334,20,2025-01-20,400919,3,LAN_Marketing,MKT,"Media C",2000
3335,20,2025-01-20,400919,1,LAN_Marketing,MKT,"Media C",2000
3336,20,2025-01-20,400919,6,LAN_Marketing,MKT,"Media B",5000
3337,20,2025-01-20,400919,2,LAN_Marketing,MKT,"Media B",5000
3338,20,2025-01-20,400919,7,LAN_Marketing,MKT,"Media B",5000
3339,20,2025-01-20,400919,5,LAN_Marketing,MKT,"Media B",5000
3340,20,2025-01-20,400919,4,LAN_Marketing,MKT,"Media B",5000
3341,20,2025-01-20,400919,3,LAN_Marketing,MKT,"Media B",5000
3342,20,2025-01-20,400919,1,LAN_Marketing,MKT,"Media B",5000
3343,20,2025-01-20,400919,6,LAN_Marketing,MKT,"Media A",10000
3344,20,2025-01-20,400919,2,LAN_Marketing,MKT,"Media A",10000
3345,20,2025-01-20,400919,7,LAN_Marketing,MKT,"Media A",10000
3346,20,2025-01-20,400919,5,LAN_Marketing,MKT,"Media A",10000
3347,20,2025-01-20,400919,4,LAN_Marketing,MKT,"Media A",10000
3348,20,2025-01-20,400919,3,LAN_Marketing,MKT,"Media A",10000
3349,20,2025-01-20,400919,1,LAN_Marketing,MKT,"Media A",10000
3350,20,2025-01-20,400919,,LAN_Salary,PMN,LAN_Salary,1400
3351,20,2025-01-20,400919,,LAN_Salary,MKT,LAN_Salary,1400
3352,20,2025-01-20,400919,6,LAN_Salary,RTL,LAN_Salary,1400
3353,20,2025-01-20,400919,2,LAN_Salary,RTL,LAN_Salary,1400
3354,20,2025-01-20,400919,7,LAN_Salary,RTL,LAN_Salary,1400
3355,20,2025-01-20,400919,5,LAN_Salary,RTL,LAN_Salary,1400
3356,20,2025-01-20,400919,4,LAN_Salary,RTL,LAN_Salary,1400
3357,20,2025-01-20,400919,3,LAN_Salary,RTL,LAN_Salary,1400
3358,20,2025-01-20,400919,1,LAN_Salary,RTL,LAN_Salary,1400
3378,20,2025-01-20,400919,6,LAN_OverflowRental,RTL,LAN_OverflowRental,3038
3379,20,2025-01-20,400919,6,LAN_Rental,RTL,LAN_Rental,1840
3380,20,2025-01-20,400919,2,LAN_Rental,RTL,LAN_Rental,3000
3381,20,2025-01-20,400919,7,LAN_Rental,RTL,LAN_Rental,400
3382,20,2025-01-20,400919,5,LAN_Rental,RTL,LAN_Rental,2360
3383,20,2025-01-20,400919,4,LAN_OverflowRental,RTL,LAN_OverflowRental,2408
3384,20,2025-01-20,400919,4,LAN_Rental,RTL,LAN_Rental,1040
3385,20,2025-01-20,400919,3,LAN_Rental,RTL,LAN_Rental,1360
3386,20,2025-01-20,400919,1,LAN_Rental,RTL,LAN_Rental,8850
3388,20,2025-01-20,400919,,"LAN_Bank LAN_Admin LAN_Fee",FIN,"LAN_Bank LAN_Fee",200
3398,21,2025-01-21,400917,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
3399,21,2025-01-21,400917,3,LAN_Marketing,MKT,"Media C",5000
3400,21,2025-01-21,400917,1,LAN_Marketing,MKT,"Media C",5000
3401,21,2025-01-21,400917,7,LAN_Marketing,MKT,"Media C",5000
3402,21,2025-01-21,400917,2,LAN_Marketing,MKT,"Media C",5000
3403,21,2025-01-21,400917,5,LAN_Marketing,MKT,"Media C",5000
3404,21,2025-01-21,400917,6,LAN_Marketing,MKT,"Media C",2200
3405,21,2025-01-21,400917,4,LAN_Marketing,MKT,"Media C",2200
3406,21,2025-01-21,400917,3,LAN_Marketing,MKT,"Media A",5000
3407,21,2025-01-21,400917,1,LAN_Marketing,MKT,"Media A",5000
3408,21,2025-01-21,400917,7,LAN_Marketing,MKT,"Media A",5000
3409,21,2025-01-21,400917,2,LAN_Marketing,MKT,"Media A",5000
3410,21,2025-01-21,400917,5,LAN_Marketing,MKT,"Media A",5000
3411,21,2025-01-21,400917,6,LAN_Marketing,MKT,"Media A",5000
3412,21,2025-01-21,400917,4,LAN_Marketing,MKT,"Media A",5000
3413,21,2025-01-21,400917,3,LAN_Marketing,MKT,"Media B",5000
3414,21,2025-01-21,400917,1,LAN_Marketing,MKT,"Media B",5000
3415,21,2025-01-21,400917,7,LAN_Marketing,MKT,"Media B",5000
3416,21,2025-01-21,400917,2,LAN_Marketing,MKT,"Media B",5000
3417,21,2025-01-21,400917,5,LAN_Marketing,MKT,"Media B",4000
3418,21,2025-01-21,400917,6,LAN_Marketing,MKT,"Media B",4200
3419,21,2025-01-21,400917,4,LAN_Marketing,MKT,"Media B",3200
3420,21,2025-01-21,400917,,LAN_Salary,PMN,LAN_Salary,1400
3421,21,2025-01-21,400917,,LAN_Salary,MKT,LAN_Salary,1400
3422,21,2025-01-21,400917,3,LAN_Salary,RTL,LAN_Salary,1400
3423,21,2025-01-21,400917,1,LAN_Salary,RTL,LAN_Salary,1400
3424,21,2025-01-21,400917,7,LAN_Salary,RTL,LAN_Salary,1400
3425,21,2025-01-21,400917,2,LAN_Salary,RTL,LAN_Salary,1400
3426,21,2025-01-21,400917,5,LAN_Salary,RTL,LAN_Salary,1400
3427,21,2025-01-21,400917,6,LAN_Salary,RTL,LAN_Salary,1400
3428,21,2025-01-21,400917,4,LAN_Salary,RTL,LAN_Salary,1400
3445,21,2025-01-21,400917,3,LAN_OverflowRental,RTL,LAN_OverflowRental,2304
3446,21,2025-01-21,400917,3,LAN_Rental,RTL,LAN_Rental,1360
3447,21,2025-01-21,400917,1,LAN_Rental,RTL,LAN_Rental,11800
3448,21,2025-01-21,400917,7,LAN_Rental,RTL,LAN_Rental,1600
3449,21,2025-01-21,400917,2,LAN_OverflowRental,RTL,LAN_OverflowRental,4384
3450,21,2025-01-21,400917,2,LAN_Rental,RTL,LAN_Rental,1200
3451,21,2025-01-21,400917,5,LAN_OverflowRental,RTL,LAN_OverflowRental,126
3452,21,2025-01-21,400917,5,LAN_Rental,RTL,LAN_Rental,2360
3453,21,2025-01-21,400917,6,LAN_Rental,RTL,LAN_Rental,1840
3454,21,2025-01-21,400917,4,LAN_Rental,RTL,LAN_Rental,2080
3455,21,2025-01-21,400918,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
3456,21,2025-01-21,400918,6,LAN_Marketing,MKT,"Media C",6000
3457,21,2025-01-21,400918,1,LAN_Marketing,MKT,"Media A",20000
3458,21,2025-01-21,400918,7,LAN_Marketing,MKT,"Media A",20000
3459,21,2025-01-21,400918,2,LAN_Marketing,MKT,"Media A",30000
3460,21,2025-01-21,400918,6,LAN_Marketing,MKT,"Media B",20000
3461,21,2025-01-21,400918,4,LAN_Marketing,MKT,"Media B",30000
3462,21,2025-01-21,400918,,LAN_Salary,PMN,LAN_Salary,1400
3463,21,2025-01-21,400918,,LAN_Salary,MKT,LAN_Salary,1400
3464,21,2025-01-21,400918,6,LAN_Salary,RTL,LAN_Salary,1400
3465,21,2025-01-21,400918,4,LAN_Salary,RTL,LAN_Salary,1400
3466,21,2025-01-21,400918,1,LAN_Salary,RTL,LAN_Salary,1400
3467,21,2025-01-21,400918,7,LAN_Salary,RTL,LAN_Salary,1400
3468,21,2025-01-21,400918,2,LAN_Salary,RTL,LAN_Salary,1400
3469,21,2025-01-21,400918,3,LAN_Salary,RTL,LAN_Salary,1400
3470,21,2025-01-21,400918,5,LAN_Salary,RTL,LAN_Salary,1400
3489,21,2025-01-21,400918,6,LAN_Rental,RTL,LAN_Rental,2760
3490,21,2025-01-21,400918,4,LAN_Rental,RTL,LAN_Rental,1560
3491,21,2025-01-21,400918,1,LAN_Rental,RTL,LAN_Rental,3540
3492,21,2025-01-21,400918,7,LAN_Rental,RTL,LAN_Rental,1600
3493,21,2025-01-21,400918,2,LAN_Rental,RTL,LAN_Rental,3600
3494,21,2025-01-21,400918,3,LAN_Rental,RTL,LAN_Rental,4080
3495,21,2025-01-21,400918,5,LAN_Rental,RTL,LAN_Rental,7080
3496,21,2025-01-21,400919,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
3497,21,2025-01-21,400919,6,LAN_Marketing,MKT,"Media C",2000
3498,21,2025-01-21,400919,2,LAN_Marketing,MKT,"Media C",2000
3499,21,2025-01-21,400919,7,LAN_Marketing,MKT,"Media C",2000
3500,21,2025-01-21,400919,5,LAN_Marketing,MKT,"Media C",2000
3501,21,2025-01-21,400919,4,LAN_Marketing,MKT,"Media C",2000
3502,21,2025-01-21,400919,3,LAN_Marketing,MKT,"Media C",2000
3503,21,2025-01-21,400919,1,LAN_Marketing,MKT,"Media C",2000
3504,21,2025-01-21,400919,6,LAN_Marketing,MKT,"Media B",5000
3505,21,2025-01-21,400919,2,LAN_Marketing,MKT,"Media B",5000
3506,21,2025-01-21,400919,7,LAN_Marketing,MKT,"Media B",5000
3507,21,2025-01-21,400919,5,LAN_Marketing,MKT,"Media B",5000
3508,21,2025-01-21,400919,4,LAN_Marketing,MKT,"Media B",5000
3509,21,2025-01-21,400919,3,LAN_Marketing,MKT,"Media B",5000
3510,21,2025-01-21,400919,1,LAN_Marketing,MKT,"Media B",5000
3511,21,2025-01-21,400919,6,LAN_Marketing,MKT,"Media A",10000
3512,21,2025-01-21,400919,2,LAN_Marketing,MKT,"Media A",10000
3513,21,2025-01-21,400919,7,LAN_Marketing,MKT,"Media A",10000
3514,21,2025-01-21,400919,5,LAN_Marketing,MKT,"Media A",10000
3515,21,2025-01-21,400919,4,LAN_Marketing,MKT,"Media A",10000
3516,21,2025-01-21,400919,3,LAN_Marketing,MKT,"Media A",10000
3517,21,2025-01-21,400919,1,LAN_Marketing,MKT,"Media A",10000
3518,21,2025-01-21,400919,,LAN_Salary,PMN,LAN_Salary,1400
3519,21,2025-01-21,400919,,LAN_Salary,MKT,LAN_Salary,1400
3520,21,2025-01-21,400919,6,LAN_Salary,RTL,LAN_Salary,1400
3521,21,2025-01-21,400919,2,LAN_Salary,RTL,LAN_Salary,1400
3522,21,2025-01-21,400919,7,LAN_Salary,RTL,LAN_Salary,1400
3523,21,2025-01-21,400919,5,LAN_Salary,RTL,LAN_Salary,1400
3524,21,2025-01-21,400919,4,LAN_Salary,RTL,LAN_Salary,1400
3525,21,2025-01-21,400919,3,LAN_Salary,RTL,LAN_Salary,1400
3526,21,2025-01-21,400919,1,LAN_Salary,RTL,LAN_Salary,1400
3545,21,2025-01-21,400919,6,LAN_OverflowRental,RTL,LAN_OverflowRental,2352
3546,21,2025-01-21,400919,6,LAN_Rental,RTL,LAN_Rental,1840
3547,21,2025-01-21,400919,2,LAN_Rental,RTL,LAN_Rental,3000
3548,21,2025-01-21,400919,7,LAN_Rental,RTL,LAN_Rental,400
3549,21,2025-01-21,400919,5,LAN_Rental,RTL,LAN_Rental,2360
3550,21,2025-01-21,400919,4,LAN_OverflowRental,RTL,LAN_OverflowRental,1848
3551,21,2025-01-21,400919,4,LAN_Rental,RTL,LAN_Rental,1040
3552,21,2025-01-21,400919,3,LAN_Rental,RTL,LAN_Rental,1360
3553,21,2025-01-21,400919,1,LAN_Rental,RTL,LAN_Rental,8850
3560,22,2025-01-22,400917,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
3561,22,2025-01-22,400917,3,LAN_Marketing,MKT,"Media C",5000
3562,22,2025-01-22,400917,1,LAN_Marketing,MKT,"Media C",5000
3563,22,2025-01-22,400917,7,LAN_Marketing,MKT,"Media C",5000
3564,22,2025-01-22,400917,2,LAN_Marketing,MKT,"Media C",5000
3565,22,2025-01-22,400917,5,LAN_Marketing,MKT,"Media C",5000
3566,22,2025-01-22,400917,6,LAN_Marketing,MKT,"Media C",2200
3567,22,2025-01-22,400917,4,LAN_Marketing,MKT,"Media C",2200
3568,22,2025-01-22,400917,3,LAN_Marketing,MKT,"Media B",5000
3569,22,2025-01-22,400917,1,LAN_Marketing,MKT,"Media B",5000
3570,22,2025-01-22,400917,7,LAN_Marketing,MKT,"Media B",5000
3571,22,2025-01-22,400917,2,LAN_Marketing,MKT,"Media B",5000
3572,22,2025-01-22,400917,5,LAN_Marketing,MKT,"Media B",4000
3573,22,2025-01-22,400917,6,LAN_Marketing,MKT,"Media B",4200
3574,22,2025-01-22,400917,4,LAN_Marketing,MKT,"Media B",3200
3575,22,2025-01-22,400917,3,LAN_Marketing,MKT,"Media A",5000
3576,22,2025-01-22,400917,1,LAN_Marketing,MKT,"Media A",5000
3577,22,2025-01-22,400917,7,LAN_Marketing,MKT,"Media A",5000
3578,22,2025-01-22,400917,2,LAN_Marketing,MKT,"Media A",5000
3579,22,2025-01-22,400917,5,LAN_Marketing,MKT,"Media A",5000
3580,22,2025-01-22,400917,6,LAN_Marketing,MKT,"Media A",5000
3581,22,2025-01-22,400917,4,LAN_Marketing,MKT,"Media A",5000
3582,22,2025-01-22,400917,,LAN_Salary,PMN,LAN_Salary,1400
3583,22,2025-01-22,400917,,LAN_Salary,MKT,LAN_Salary,1400
3584,22,2025-01-22,400917,3,LAN_Salary,RTL,LAN_Salary,1400
3585,22,2025-01-22,400917,1,LAN_Salary,RTL,LAN_Salary,1400
3586,22,2025-01-22,400917,7,LAN_Salary,RTL,LAN_Salary,1400
3587,22,2025-01-22,400917,2,LAN_Salary,RTL,LAN_Salary,1400
3588,22,2025-01-22,400917,5,LAN_Salary,RTL,LAN_Salary,1400
3589,22,2025-01-22,400917,6,LAN_Salary,RTL,LAN_Salary,1400
3590,22,2025-01-22,400917,4,LAN_Salary,RTL,LAN_Salary,1400
3607,22,2025-01-22,400917,3,LAN_OverflowRental,RTL,LAN_OverflowRental,720
3608,22,2025-01-22,400917,3,LAN_Rental,RTL,LAN_Rental,1360
3609,22,2025-01-22,400917,1,LAN_Rental,RTL,LAN_Rental,11800
3610,22,2025-01-22,400917,7,LAN_Rental,RTL,LAN_Rental,1600
3611,22,2025-01-22,400917,2,LAN_OverflowRental,RTL,LAN_OverflowRental,1664
3612,22,2025-01-22,400917,2,LAN_Rental,RTL,LAN_Rental,1200
3613,22,2025-01-22,400917,5,LAN_Rental,RTL,LAN_Rental,2360
3614,22,2025-01-22,400917,6,LAN_Rental,RTL,LAN_Rental,1840
3615,22,2025-01-22,400917,4,LAN_Rental,RTL,LAN_Rental,2080
3616,22,2025-01-22,400918,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
3617,22,2025-01-22,400918,1,LAN_Marketing,MKT,"Media A",20000
3618,22,2025-01-22,400918,7,LAN_Marketing,MKT,"Media A",20000
3619,22,2025-01-22,400918,2,LAN_Marketing,MKT,"Media A",30000
3620,22,2025-01-22,400918,6,LAN_Marketing,MKT,"Media B",20000
3621,22,2025-01-22,400918,4,LAN_Marketing,MKT,"Media B",30000
3622,22,2025-01-22,400918,6,LAN_Marketing,MKT,"Media C",30000
3623,22,2025-01-22,400918,,LAN_Salary,PMN,LAN_Salary,1400
3624,22,2025-01-22,400918,,LAN_Salary,MKT,LAN_Salary,1400
3625,22,2025-01-22,400918,6,LAN_Salary,RTL,LAN_Salary,1400
3626,22,2025-01-22,400918,4,LAN_Salary,RTL,LAN_Salary,1400
3627,22,2025-01-22,400918,1,LAN_Salary,RTL,LAN_Salary,1400
3628,22,2025-01-22,400918,7,LAN_Salary,RTL,LAN_Salary,1400
3629,22,2025-01-22,400918,2,LAN_Salary,RTL,LAN_Salary,1400
3630,22,2025-01-22,400918,3,LAN_Salary,RTL,LAN_Salary,1400
3631,22,2025-01-22,400918,5,LAN_Salary,RTL,LAN_Salary,1400
3650,22,2025-01-22,400918,6,LAN_Rental,RTL,LAN_Rental,2760
3651,22,2025-01-22,400918,4,LAN_Rental,RTL,LAN_Rental,1560
3652,22,2025-01-22,400918,1,LAN_Rental,RTL,LAN_Rental,3540
3653,22,2025-01-22,400918,7,LAN_Rental,RTL,LAN_Rental,1600
3654,22,2025-01-22,400918,2,LAN_Rental,RTL,LAN_Rental,3600
3655,22,2025-01-22,400918,3,LAN_Rental,RTL,LAN_Rental,4080
3656,22,2025-01-22,400918,5,LAN_Rental,RTL,LAN_Rental,7080
3657,22,2025-01-22,400919,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
3658,22,2025-01-22,400919,6,LAN_Marketing,MKT,"Media C",2000
3659,22,2025-01-22,400919,2,LAN_Marketing,MKT,"Media C",2000
3660,22,2025-01-22,400919,7,LAN_Marketing,MKT,"Media C",2000
3661,22,2025-01-22,400919,5,LAN_Marketing,MKT,"Media C",2000
3662,22,2025-01-22,400919,4,LAN_Marketing,MKT,"Media C",2000
3663,22,2025-01-22,400919,3,LAN_Marketing,MKT,"Media C",2000
3664,22,2025-01-22,400919,1,LAN_Marketing,MKT,"Media C",2000
3665,22,2025-01-22,400919,6,LAN_Marketing,MKT,"Media B",5000
3666,22,2025-01-22,400919,2,LAN_Marketing,MKT,"Media B",5000
3667,22,2025-01-22,400919,7,LAN_Marketing,MKT,"Media B",5000
3668,22,2025-01-22,400919,5,LAN_Marketing,MKT,"Media B",5000
3669,22,2025-01-22,400919,4,LAN_Marketing,MKT,"Media B",5000
3670,22,2025-01-22,400919,3,LAN_Marketing,MKT,"Media B",5000
