id,day,date,teamid,dept,l_id,p_id,product,unit_sold,c_id,client,price,cogs,trxid,tpe,sales_amount
3778,23,2025-01-23,400917,RTL,3,3,"Bubble Milk Tea",1186,,,30.00,16110.00,,LAN_Retail,35580
3779,23,2025-01-23,400917,RTL,1,1,Americano,3902,,,24.00,32452.00,,LAN_Retail,93648
3780,23,2025-01-23,400917,RTL,1,2,"Hot Chocolate",2185,,,26.00,23810.00,,LAN_Retail,56810
3781,23,2025-01-23,400917,RTL,2,1,Americano,2561,,,23.00,21299.00,,LAN_Retail,58903
3782,23,2025-01-23,400917,RTL,2,2,"Hot Chocolate",563,,,20.00,6135.00,,LAN_Retail,11260
3783,23,2025-01-23,400917,RTL,2,3,"Bubble Milk Tea",1083,,,20.00,14711.00,,LAN_Retail,21660
3784,23,2025-01-23,400917,RTL,5,1,Americano,875,,,29.00,7277.00,,LAN_Retail,25375
3785,23,2025-01-23,400917,RTL,5,3,"Bubble Milk Tea",1311,,,33.00,17808.00,,LAN_Retail,43263
3786,23,2025-01-23,400917,RTL,6,3,"Bubble Milk Tea",1121,,,25.00,15227.00,,LAN_Retail,28025
3787,23,2025-01-23,400917,RTL,4,1,Americano,385,,,30.00,3202.00,,LAN_Retail,11550
3788,23,2025-01-23,400917,RTL,4,2,"Hot Chocolate",1559,,,34.00,16988.00,,LAN_Retail,53006
3789,23,2025-01-23,400917,RTL,4,3,"Bubble Milk Tea",690,,,36.00,9373.00,,LAN_Retail,24840
3817,23,2025-01-23,400918,RTL,6,1,Americano,236,,,20.00,2344.00,,LAN_Retail,4720
3818,23,2025-01-23,400918,RTL,6,2,"Hot Chocolate",618,,,22.00,8013.00,,LAN_Retail,13596
3819,23,2025-01-23,400918,RTL,6,3,"Bubble Milk Tea",716,,,25.00,11456.00,,LAN_Retail,17900
3820,23,2025-01-23,400918,RTL,4,1,Americano,188,,,30.00,1867.00,,LAN_Retail,5640
3821,23,2025-01-23,400918,RTL,4,2,"Hot Chocolate",1164,,,31.00,15092.00,,LAN_Retail,36084
3822,23,2025-01-23,400918,RTL,4,3,"Bubble Milk Tea",398,,,34.00,6368.00,,LAN_Retail,13532
3823,23,2025-01-23,400918,RTL,1,1,Americano,2527,,,25.00,25098.00,,LAN_Retail,63175
3824,23,2025-01-23,400918,RTL,1,2,"Hot Chocolate",1038,,,24.00,13459.00,,LAN_Retail,24912
3825,23,2025-01-23,400918,RTL,1,3,"Bubble Milk Tea",400,,,30.00,6400.00,,LAN_Retail,12000
3826,23,2025-01-23,400918,RTL,7,1,Americano,878,,,29.00,8720.00,,LAN_Retail,25462
3827,23,2025-01-23,400918,RTL,7,2,"Hot Chocolate",216,,,32.00,2801.00,,LAN_Retail,6912
3828,23,2025-01-23,400918,RTL,7,3,"Bubble Milk Tea",156,,,34.00,2496.00,,LAN_Retail,5304
3829,23,2025-01-23,400918,RTL,2,1,Americano,1668,,,19.00,16567.00,,LAN_Retail,31692
3830,23,2025-01-23,400918,RTL,2,2,"Hot Chocolate",248,,,18.00,3216.00,,LAN_Retail,4464
3831,23,2025-01-23,400918,RTL,2,3,"Bubble Milk Tea",584,,,18.00,9344.00,,LAN_Retail,10512
3832,23,2025-01-23,400918,RTL,3,1,Americano,550,,,26.00,5463.00,,LAN_Retail,14300
3833,23,2025-01-23,400918,RTL,3,2,"Hot Chocolate",166,,,29.00,2152.00,,LAN_Retail,4814
3834,23,2025-01-23,400918,RTL,3,3,"Bubble Milk Tea",632,,,29.00,10112.00,,LAN_Retail,18328
3835,23,2025-01-23,400918,RTL,5,1,Americano,456,,,29.00,4529.00,,LAN_Retail,13224
3836,23,2025-01-23,400918,RTL,5,2,"Hot Chocolate",140,,,34.00,1815.00,,LAN_Retail,4760
3837,23,2025-01-23,400918,RTL,5,3,"Bubble Milk Tea",708,,,34.00,11328.00,,LAN_Retail,24072
3876,23,2025-01-23,400919,RTL,6,1,Americano,337,,,30.00,2933.00,,LAN_Retail,10110
3877,23,2025-01-23,400919,RTL,6,2,"Hot Chocolate",953,,,30.00,10468.00,,LAN_Retail,28590
3878,23,2025-01-23,400919,RTL,6,3,"Bubble Milk Tea",1042,,,30.00,14564.00,,LAN_Retail,31260
3879,23,2025-01-23,400919,RTL,2,1,Americano,2159,,,30.00,18790.00,,LAN_Retail,64770
3880,23,2025-01-23,400919,RTL,2,2,"Hot Chocolate",448,,,30.00,4921.00,,LAN_Retail,13440
3881,23,2025-01-23,400919,RTL,7,1,Americano,1478,,,30.00,12863.00,,LAN_Retail,44340
3882,23,2025-01-23,400919,RTL,5,1,Americano,828,,,30.00,7206.00,,LAN_Retail,24840
3883,23,2025-01-23,400919,RTL,5,2,"Hot Chocolate",423,,,30.00,4646.00,,LAN_Retail,12690
3884,23,2025-01-23,400919,RTL,5,3,"Bubble Milk Tea",1292,,,30.00,18059.00,,LAN_Retail,38760
3885,23,2025-01-23,400919,RTL,4,1,Americano,333,,,30.00,2898.00,,LAN_Retail,9990
3886,23,2025-01-23,400919,RTL,4,2,"Hot Chocolate",2063,,,30.00,22660.00,,LAN_Retail,61890
3887,23,2025-01-23,400919,RTL,4,3,"Bubble Milk Tea",882,,,25.00,12328.00,,LAN_Retail,22050
3888,23,2025-01-23,400919,RTL,3,1,Americano,531,,,30.00,4621.00,,LAN_Retail,15930
3889,23,2025-01-23,400919,RTL,3,2,"Hot Chocolate",336,,,30.00,3691.00,,LAN_Retail,10080
3890,23,2025-01-23,400919,RTL,3,3,"Bubble Milk Tea",1197,,,30.00,16731.00,,LAN_Retail,35910
3891,23,2025-01-23,400919,RTL,1,1,Americano,2809,,,30.00,24448.00,,LAN_Retail,84270
3892,23,2025-01-23,400919,RTL,1,2,"Hot Chocolate",1870,,,30.00,20540.00,,LAN_Retail,56100
3950,24,2025-01-24,400917,RTL,3,1,Americano,1166,,,28.00,9857.00,,LAN_Retail,32648
3951,24,2025-01-24,400917,RTL,3,2,"Hot Chocolate",296,,,30.00,3189.00,,LAN_Retail,8880
3952,24,2025-01-24,400917,RTL,3,3,"Bubble Milk Tea",1113,,,30.00,14953.00,,LAN_Retail,33390
3953,24,2025-01-24,400917,RTL,1,1,Americano,3729,,,24.00,31525.00,,LAN_Retail,89496
3954,24,2025-01-24,400917,RTL,1,2,"Hot Chocolate",1900,,,26.00,20472.00,,LAN_Retail,49400
3955,24,2025-01-24,400917,RTL,2,1,Americano,2811,,,21.00,23764.00,,LAN_Retail,59031
3956,24,2025-01-24,400917,RTL,2,2,"Hot Chocolate",512,,,19.00,5517.00,,LAN_Retail,9728
3957,24,2025-01-24,400917,RTL,2,3,"Bubble Milk Tea",1168,,,19.00,15692.00,,LAN_Retail,22192
3958,24,2025-01-24,400917,RTL,5,1,Americano,975,,,29.00,8243.00,,LAN_Retail,28275
3959,24,2025-01-24,400917,RTL,5,3,"Bubble Milk Tea",1281,,,33.00,17211.00,,LAN_Retail,42273
3960,24,2025-01-24,400917,RTL,6,1,Americano,396,,,20.00,3348.00,,LAN_Retail,7920
3961,24,2025-01-24,400917,RTL,6,2,"Hot Chocolate",1025,,,25.00,11044.00,,LAN_Retail,25625
3962,24,2025-01-24,400917,RTL,6,3,"Bubble Milk Tea",1091,,,25.00,14658.00,,LAN_Retail,27275
3963,24,2025-01-24,400917,RTL,4,1,Americano,392,,,30.00,3314.00,,LAN_Retail,11760
3964,24,2025-01-24,400917,RTL,4,2,"Hot Chocolate",1706,,,34.00,18382.00,,LAN_Retail,58004
3965,24,2025-01-24,400917,RTL,4,3,"Bubble Milk Tea",704,,,36.00,9458.00,,LAN_Retail,25344
3994,24,2025-01-24,400918,RTL,6,1,Americano,180,,,20.00,1790.00,,LAN_Retail,3600
3995,24,2025-01-24,400918,RTL,6,2,"Hot Chocolate",474,,,22.00,6150.00,,LAN_Retail,10428
3996,24,2025-01-24,400918,RTL,6,3,"Bubble Milk Tea",702,,,25.00,11232.00,,LAN_Retail,17550
3997,24,2025-01-24,400918,RTL,4,1,Americano,176,,,30.00,1750.00,,LAN_Retail,5280
3998,24,2025-01-24,400918,RTL,4,2,"Hot Chocolate",1330,,,31.00,17256.00,,LAN_Retail,41230
3999,24,2025-01-24,400918,RTL,4,3,"Bubble Milk Tea",398,,,34.00,6368.00,,LAN_Retail,13532
4000,24,2025-01-24,400918,RTL,1,1,Americano,2177,,,25.00,21644.00,,LAN_Retail,54425
4001,24,2025-01-24,400918,RTL,1,2,"Hot Chocolate",1116,,,24.00,14479.00,,LAN_Retail,26784
4002,24,2025-01-24,400918,RTL,1,3,"Bubble Milk Tea",300,,,30.00,4800.00,,LAN_Retail,9000
4003,24,2025-01-24,400918,RTL,7,1,Americano,940,,,29.00,9346.00,,LAN_Retail,27260
4004,24,2025-01-24,400918,RTL,7,2,"Hot Chocolate",686,,,32.00,8900.00,,LAN_Retail,21952
4005,24,2025-01-24,400918,RTL,7,3,"Bubble Milk Tea",160,,,34.00,2560.00,,LAN_Retail,5440
4006,24,2025-01-24,400918,RTL,2,1,Americano,1747,,,19.00,17369.00,,LAN_Retail,33193
4007,24,2025-01-24,400918,RTL,2,2,"Hot Chocolate",248,,,18.00,3218.00,,LAN_Retail,4464
4008,24,2025-01-24,400918,RTL,2,3,"Bubble Milk Tea",602,,,18.00,9632.00,,LAN_Retail,10836
4009,24,2025-01-24,400918,RTL,3,1,Americano,648,,,26.00,6443.00,,LAN_Retail,16848
4010,24,2025-01-24,400918,RTL,3,2,"Hot Chocolate",166,,,29.00,2154.00,,LAN_Retail,4814
4011,24,2025-01-24,400918,RTL,3,3,"Bubble Milk Tea",454,,,29.00,7264.00,,LAN_Retail,13166
4012,24,2025-01-24,400918,RTL,5,1,Americano,508,,,28.00,5051.00,,LAN_Retail,14224
4013,24,2025-01-24,400918,RTL,5,2,"Hot Chocolate",288,,,28.00,3737.00,,LAN_Retail,8064
4014,24,2025-01-24,400918,RTL,5,3,"Bubble Milk Tea",800,,,29.00,12800.00,,LAN_Retail,23200
4053,24,2025-01-24,400919,RTL,6,1,Americano,271,,,30.00,2259.00,,LAN_Retail,8130
4054,24,2025-01-24,400919,RTL,6,2,"Hot Chocolate",889,,,30.00,9390.00,,LAN_Retail,26670
4055,24,2025-01-24,400919,RTL,6,3,"Bubble Milk Tea",1162,,,30.00,15655.00,,LAN_Retail,34860
4056,24,2025-01-24,400919,RTL,2,1,Americano,1951,,,30.00,16262.00,,LAN_Retail,58530
4057,24,2025-01-24,400919,RTL,2,2,"Hot Chocolate",424,,,30.00,4479.00,,LAN_Retail,12720
4058,24,2025-01-24,400919,RTL,7,1,Americano,1661,,,30.00,13845.00,,LAN_Retail,49830
4059,24,2025-01-24,400919,RTL,5,1,Americano,884,,,30.00,7368.00,,LAN_Retail,26520
4060,24,2025-01-24,400919,RTL,5,2,"Hot Chocolate",478,,,30.00,5049.00,,LAN_Retail,14340
4061,24,2025-01-24,400919,RTL,5,3,"Bubble Milk Tea",1306,,,30.00,17595.00,,LAN_Retail,39180
4062,24,2025-01-24,400919,RTL,4,1,Americano,349,,,30.00,2909.00,,LAN_Retail,10470
4063,24,2025-01-24,400919,RTL,4,2,"Hot Chocolate",2174,,,30.00,22964.00,,LAN_Retail,65220
4064,24,2025-01-24,400919,RTL,4,3,"Bubble Milk Tea",792,,,30.00,10670.00,,LAN_Retail,23760
4065,24,2025-01-24,400919,RTL,3,2,"Hot Chocolate",130,,,30.00,1373.00,,LAN_Retail,3900
4066,24,2025-01-24,400919,RTL,3,3,"Bubble Milk Tea",1069,,,30.00,14402.00,,LAN_Retail,32070
4067,24,2025-01-24,400919,RTL,1,1,Americano,2763,,,30.00,23030.00,,LAN_Retail,82890
4068,24,2025-01-24,400919,RTL,1,2,"Hot Chocolate",1762,,,30.00,18612.00,,LAN_Retail,52860
4069,24,2025-01-24,400919,RTL,1,3,"Bubble Milk Tea",575,,,30.00,7747.00,,LAN_Retail,17250
4126,25,2025-01-25,400917,RTL,3,1,Americano,1129,,,28.00,9545.00,,LAN_Retail,31612
4127,25,2025-01-25,400917,RTL,3,2,"Hot Chocolate",380,,,30.00,4178.00,,LAN_Retail,11400
4128,25,2025-01-25,400917,RTL,3,3,"Bubble Milk Tea",1585,,,30.00,21173.00,,LAN_Retail,47550
4129,25,2025-01-25,400917,RTL,1,1,Americano,4252,,,24.00,35947.00,,LAN_Retail,102048
4130,25,2025-01-25,400917,RTL,1,2,"Hot Chocolate",2318,,,26.00,25483.00,,LAN_Retail,60268
4131,25,2025-01-25,400917,RTL,7,2,"Hot Chocolate",739,,,33.00,8124.00,,LAN_Retail,24387
4132,25,2025-01-25,400917,RTL,7,3,"Bubble Milk Tea",208,,,36.00,2779.00,,LAN_Retail,7488
4133,25,2025-01-25,400917,RTL,2,1,Americano,2704,,,19.00,22860.00,,LAN_Retail,51376
4134,25,2025-01-25,400917,RTL,2,2,"Hot Chocolate",480,,,18.00,5277.00,,LAN_Retail,8640
4135,25,2025-01-25,400917,RTL,2,3,"Bubble Milk Tea",886,,,18.00,11835.00,,LAN_Retail,15948
4136,25,2025-01-25,400917,RTL,5,1,Americano,1115,,,27.00,9426.00,,LAN_Retail,30105
4137,25,2025-01-25,400917,RTL,5,3,"Bubble Milk Tea",1345,,,31.00,17967.00,,LAN_Retail,41695
4138,25,2025-01-25,400917,RTL,6,1,Americano,384,,,20.00,3246.00,,LAN_Retail,7680
4139,25,2025-01-25,400917,RTL,6,2,"Hot Chocolate",894,,,25.00,9828.00,,LAN_Retail,22350
4140,25,2025-01-25,400917,RTL,6,3,"Bubble Milk Tea",1113,,,25.00,14868.00,,LAN_Retail,27825
4141,25,2025-01-25,400917,RTL,4,1,Americano,223,,,30.00,1885.00,,LAN_Retail,6690
4142,25,2025-01-25,400917,RTL,4,2,"Hot Chocolate",2156,,,30.00,23702.00,,LAN_Retail,64680
4143,25,2025-01-25,400917,RTL,4,3,"Bubble Milk Tea",826,,,32.00,11034.00,,LAN_Retail,26432
4174,25,2025-01-25,400918,RTL,6,1,Americano,88,,,20.00,820.00,,LAN_Retail,1760
4175,25,2025-01-25,400918,RTL,6,2,"Hot Chocolate",252,,,22.00,3106.00,,LAN_Retail,5544
4176,25,2025-01-25,400918,RTL,6,3,"Bubble Milk Tea",331,,,25.00,5305.00,,LAN_Retail,8275
4177,25,2025-01-25,400918,RTL,4,1,Americano,186,,,30.00,1732.00,,LAN_Retail,5580
4178,25,2025-01-25,400918,RTL,4,2,"Hot Chocolate",1172,,,31.00,14446.00,,LAN_Retail,36332
4179,25,2025-01-25,400918,RTL,4,3,"Bubble Milk Tea",429,,,34.00,6875.00,,LAN_Retail,14586
4180,25,2025-01-25,400918,RTL,1,1,Americano,3158,,,25.00,29411.00,,LAN_Retail,78950
4181,25,2025-01-25,400918,RTL,1,2,"Hot Chocolate",1539,,,24.00,18970.00,,LAN_Retail,36936
4182,25,2025-01-25,400918,RTL,1,3,"Bubble Milk Tea",407,,,30.00,6523.00,,LAN_Retail,12210
4183,25,2025-01-25,400918,RTL,7,1,Americano,926,,,29.00,8624.00,,LAN_Retail,26854
4184,25,2025-01-25,400918,RTL,7,2,"Hot Chocolate",420,,,32.00,5177.00,,LAN_Retail,13440
4185,25,2025-01-25,400918,RTL,7,3,"Bubble Milk Tea",102,,,34.00,1635.00,,LAN_Retail,3468
4186,25,2025-01-25,400918,RTL,2,1,Americano,1585,,,19.00,14761.00,,LAN_Retail,30115
4187,25,2025-01-25,400918,RTL,2,2,"Hot Chocolate",423,,,18.00,5214.00,,LAN_Retail,7614
4188,25,2025-01-25,400918,RTL,2,3,"Bubble Milk Tea",759,,,18.00,12164.00,,LAN_Retail,13662
4189,25,2025-01-25,400918,RTL,3,1,Americano,927,,,26.00,8633.00,,LAN_Retail,24102
4190,25,2025-01-25,400918,RTL,3,2,"Hot Chocolate",306,,,29.00,3772.00,,LAN_Retail,8874
4191,25,2025-01-25,400918,RTL,5,1,Americano,825,,,28.00,7683.00,,LAN_Retail,23100
4192,25,2025-01-25,400918,RTL,5,2,"Hot Chocolate",426,,,28.00,5251.00,,LAN_Retail,11928
4193,25,2025-01-25,400918,RTL,5,3,"Bubble Milk Tea",1065,,,29.00,17068.00,,LAN_Retail,30885
4234,25,2025-01-25,400919,RTL,6,1,Americano,232,,,30.00,1882.00,,LAN_Retail,6960
4235,25,2025-01-25,400919,RTL,6,2,"Hot Chocolate",798,,,30.00,8339.00,,LAN_Retail,23940
4236,25,2025-01-25,400919,RTL,6,3,"Bubble Milk Tea",1152,,,30.00,15213.00,,LAN_Retail,34560
4237,25,2025-01-25,400919,RTL,2,1,Americano,1972,,,30.00,16000.00,,LAN_Retail,59160
4238,25,2025-01-25,400919,RTL,2,2,"Hot Chocolate",440,,,30.00,4598.00,,LAN_Retail,13200
4239,25,2025-01-25,400919,RTL,2,3,"Bubble Milk Tea",872,,,30.00,11516.00,,LAN_Retail,26160
4240,25,2025-01-25,400919,RTL,7,1,Americano,1580,,,30.00,12819.00,,LAN_Retail,47400
4241,25,2025-01-25,400919,RTL,5,1,Americano,891,,,30.00,7229.00,,LAN_Retail,26730
4242,25,2025-01-25,400919,RTL,5,2,"Hot Chocolate",475,,,30.00,4964.00,,LAN_Retail,14250
4243,25,2025-01-25,400919,RTL,5,3,"Bubble Milk Tea",1357,,,30.00,17920.00,,LAN_Retail,40710
4244,25,2025-01-25,400919,RTL,4,1,Americano,329,,,30.00,2669.00,,LAN_Retail,9870
4245,25,2025-01-25,400919,RTL,4,2,"Hot Chocolate",2193,,,30.00,22917.00,,LAN_Retail,65790
4246,25,2025-01-25,400919,RTL,4,3,"Bubble Milk Tea",727,,,30.00,9601.00,,LAN_Retail,21810
4247,25,2025-01-25,400919,RTL,3,3,"Bubble Milk Tea",1319,,,30.00,17419.00,,LAN_Retail,39570
4248,25,2025-01-25,400919,RTL,1,1,Americano,2652,,,30.00,21517.00,,LAN_Retail,79560
4249,25,2025-01-25,400919,RTL,1,2,"Hot Chocolate",1654,,,30.00,17285.00,,LAN_Retail,49620
4250,25,2025-01-25,400919,RTL,1,3,"Bubble Milk Tea",587,,,30.00,7752.00,,LAN_Retail,17610
4302,26,2025-01-26,400917,RTL,3,1,Americano,272,,,28.00,2214.00,,LAN_Retail,7616
4303,26,2025-01-26,400917,RTL,3,3,"Bubble Milk Tea",5793,,,28.00,77384.00,,LAN_Retail,162204
4304,26,2025-01-26,400917,RTL,1,1,Americano,14080,,,24.00,114614.00,,LAN_Retail,337920
4305,26,2025-01-26,400917,RTL,1,2,"Hot Chocolate",9451,,,26.00,100418.00,,LAN_Retail,245726
4306,26,2025-01-26,400917,RTL,7,2,"Hot Chocolate",4261,,,30.00,45274.00,,LAN_Retail,127830
4307,26,2025-01-26,400917,RTL,7,3,"Bubble Milk Tea",1314,,,32.00,17553.00,,LAN_Retail,42048
4308,26,2025-01-26,400917,RTL,2,1,Americano,4516,,,21.00,36761.00,,LAN_Retail,94836
4309,26,2025-01-26,400917,RTL,2,2,"Hot Chocolate",3179,,,15.00,33777.00,,LAN_Retail,47685
4310,26,2025-01-26,400917,RTL,2,3,"Bubble Milk Tea",1942,,,20.00,25942.00,,LAN_Retail,38840
4311,26,2025-01-26,400917,RTL,5,1,Americano,2035,,,29.00,16565.00,,LAN_Retail,59015
4312,26,2025-01-26,400917,RTL,5,3,"Bubble Milk Tea",6605,,,33.00,88231.00,,LAN_Retail,217965
4313,26,2025-01-26,400917,RTL,6,1,Americano,2106,,,20.00,17143.00,,LAN_Retail,42120
4314,26,2025-01-26,400917,RTL,6,2,"Hot Chocolate",5441,,,25.00,57811.00,,LAN_Retail,136025
4315,26,2025-01-26,400917,RTL,6,3,"Bubble Milk Tea",6053,,,25.00,80857.00,,LAN_Retail,151325
4316,26,2025-01-26,400917,RTL,4,2,"Hot Chocolate",6007,,,34.00,63825.00,,LAN_Retail,204238
4317,26,2025-01-26,400917,RTL,4,3,"Bubble Milk Tea",893,,,36.00,11929.00,,LAN_Retail,32148
4349,26,2025-01-26,400918,RTL,6,1,Americano,1125,,,23.00,10040.00,,LAN_Retail,25875
4350,26,2025-01-26,400918,RTL,6,2,"Hot Chocolate",2923,,,25.00,36086.00,,LAN_Retail,73075
4351,26,2025-01-26,400918,RTL,6,3,"Bubble Milk Tea",3379,,,28.00,51565.00,,LAN_Retail,94612
4352,26,2025-01-26,400918,RTL,4,1,Americano,1277,,,30.00,11397.00,,LAN_Retail,38310
4353,26,2025-01-26,400918,RTL,4,2,"Hot Chocolate",5551,,,31.00,68530.00,,LAN_Retail,172081
4354,26,2025-01-26,400918,RTL,4,3,"Bubble Milk Tea",2031,,,34.00,30994.00,,LAN_Retail,69054
4355,26,2025-01-26,400918,RTL,1,1,Americano,9138,,,26.00,81552.00,,LAN_Retail,237588
4356,26,2025-01-26,400918,RTL,1,2,"Hot Chocolate",4307,,,26.00,53172.00,,LAN_Retail,111982
4357,26,2025-01-26,400918,RTL,1,3,"Bubble Milk Tea",3132,,,30.00,47796.00,,LAN_Retail,93960
4358,26,2025-01-26,400918,RTL,7,1,Americano,5256,,,29.00,46907.00,,LAN_Retail,152424
4359,26,2025-01-26,400918,RTL,7,2,"Hot Chocolate",3894,,,32.00,48073.00,,LAN_Retail,124608
4360,26,2025-01-26,400918,RTL,7,3,"Bubble Milk Tea",915,,,34.00,13963.00,,LAN_Retail,31110
4361,26,2025-01-26,400918,RTL,2,1,Americano,12000,,,23.00,107094.00,,LAN_Retail,276000
4362,26,2025-01-26,400918,RTL,2,2,"Hot Chocolate",3308,,,23.00,40839.00,,LAN_Retail,76084
4363,26,2025-01-26,400918,RTL,2,3,"Bubble Milk Tea",4065,,,25.00,62034.00,,LAN_Retail,101625
4364,26,2025-01-26,400918,RTL,3,1,Americano,3797,,,26.00,33886.00,,LAN_Retail,98722
4365,26,2025-01-26,400918,RTL,3,2,"Hot Chocolate",3144,,,29.00,38814.00,,LAN_Retail,91176
4366,26,2025-01-26,400918,RTL,3,3,"Bubble Milk Tea",5603,,,29.00,85505.00,,LAN_Retail,162487
4367,26,2025-01-26,400918,RTL,5,1,Americano,4414,,,29.00,39393.00,,LAN_Retail,128006
4368,26,2025-01-26,400918,RTL,5,2,"Hot Chocolate",1583,,,34.00,19543.00,,LAN_Retail,53822
4369,26,2025-01-26,400918,RTL,5,3,"Bubble Milk Tea",5347,,,34.00,81598.00,,LAN_Retail,181798
4408,26,2025-01-26,400919,RTL,6,1,Americano,1294,,,30.00,10499.00,,LAN_Retail,38820
4409,26,2025-01-26,400919,RTL,6,2,"Hot Chocolate",4351,,,30.00,45469.00,,LAN_Retail,130530
4410,26,2025-01-26,400919,RTL,6,3,"Bubble Milk Tea",6144,,,30.00,81137.00,,LAN_Retail,184320
4411,26,2025-01-26,400919,RTL,2,1,Americano,9411,,,30.00,76355.00,,LAN_Retail,282330
4412,26,2025-01-26,400919,RTL,2,2,"Hot Chocolate",2634,,,30.00,27526.00,,LAN_Retail,79020
4413,26,2025-01-26,400919,RTL,2,3,"Bubble Milk Tea",4041,,,30.00,53365.00,,LAN_Retail,121230
4414,26,2025-01-26,400919,RTL,7,1,Americano,9405,,,25.00,76307.00,,LAN_Retail,235125
4415,26,2025-01-26,400919,RTL,5,1,Americano,4163,,,30.00,33776.00,,LAN_Retail,124890
4416,26,2025-01-26,400919,RTL,5,2,"Hot Chocolate",2571,,,30.00,26867.00,,LAN_Retail,77130
4417,26,2025-01-26,400919,RTL,5,3,"Bubble Milk Tea",4045,,,30.00,53418.00,,LAN_Retail,121350
4418,26,2025-01-26,400919,RTL,4,1,Americano,2437,,,30.00,19772.00,,LAN_Retail,73110
4419,26,2025-01-26,400919,RTL,4,2,"Hot Chocolate",1667,,,30.00,17420.00,,LAN_Retail,50010
4420,26,2025-01-26,400919,RTL,4,3,"Bubble Milk Tea",3791,,,30.00,50064.00,,LAN_Retail,113730
4421,26,2025-01-26,400919,RTL,3,3,"Bubble Milk Tea",6185,,,30.00,81678.00,,LAN_Retail,185550
4422,26,2025-01-26,400919,RTL,1,1,Americano,16426,,,25.00,133271.00,,LAN_Retail,410650
4423,26,2025-01-26,400919,RTL,1,2,"Hot Chocolate",8389,,,25.00,87666.00,,LAN_Retail,209725
4424,26,2025-01-26,400919,RTL,1,3,"Bubble Milk Tea",3124,,,25.00,41255.00,,LAN_Retail,78100
4487,27,2025-01-27,400917,RTL,3,1,Americano,1000,,,28.00,7995.00,,LAN_Retail,28000
4488,27,2025-01-27,400917,RTL,3,3,"Bubble Milk Tea",6369,,,28.00,86703.00,,LAN_Retail,178332
4489,27,2025-01-27,400917,RTL,1,1,Americano,14664,,,24.00,117232.00,,LAN_Retail,351936
4490,27,2025-01-27,400917,RTL,1,2,"Hot Chocolate",7146,,,26.00,76743.00,,LAN_Retail,185796
4491,27,2025-01-27,400917,RTL,7,3,"Bubble Milk Tea",1318,,,32.00,17942.00,,LAN_Retail,42176
4492,27,2025-01-27,400917,RTL,2,1,Americano,3000,,,21.00,23984.00,,LAN_Retail,63000
4493,27,2025-01-27,400917,RTL,2,2,"Hot Chocolate",3026,,,15.00,32497.00,,LAN_Retail,45390
4494,27,2025-01-27,400917,RTL,2,3,"Bubble Milk Tea",1000,,,20.00,13613.00,,LAN_Retail,20000
4495,27,2025-01-27,400917,RTL,5,3,"Bubble Milk Tea",6741,,,33.00,91767.00,,LAN_Retail,222453
4496,27,2025-01-27,400917,RTL,6,1,Americano,1114,,,20.00,8906.00,,LAN_Retail,22280
4497,27,2025-01-27,400917,RTL,6,2,"Hot Chocolate",3640,,,25.00,39091.00,,LAN_Retail,91000
4498,27,2025-01-27,400917,RTL,6,3,"Bubble Milk Tea",5963,,,25.00,81176.00,,LAN_Retail,149075
4499,27,2025-01-27,400917,RTL,4,2,"Hot Chocolate",7724,,,34.00,82951.00,,LAN_Retail,262616
4531,27,2025-01-27,400918,RTL,6,1,Americano,1136,,,23.00,9532.00,,LAN_Retail,26128
4532,27,2025-01-27,400918,RTL,6,2,"Hot Chocolate",1858,,,25.00,23372.00,,LAN_Retail,46450
4533,27,2025-01-27,400918,RTL,6,3,"Bubble Milk Tea",3557,,,28.00,55059.00,,LAN_Retail,99596
4534,27,2025-01-27,400918,RTL,4,1,Americano,1360,,,30.00,11411.00,,LAN_Retail,40800
4535,27,2025-01-27,400918,RTL,4,2,"Hot Chocolate",3783,,,31.00,47586.00,,LAN_Retail,117273
4536,27,2025-01-27,400918,RTL,4,3,"Bubble Milk Tea",2636,,,34.00,40803.00,,LAN_Retail,89624
4537,27,2025-01-27,400918,RTL,1,1,Americano,12000,,,26.00,100685.00,,LAN_Retail,312000
4538,27,2025-01-27,400918,RTL,1,2,"Hot Chocolate",5000,,,26.00,62895.00,,LAN_Retail,130000
4539,27,2025-01-27,400918,RTL,1,3,"Bubble Milk Tea",3028,,,30.00,46871.00,,LAN_Retail,90840
4540,27,2025-01-27,400918,RTL,7,3,"Bubble Milk Tea",915,,,34.00,14163.00,,LAN_Retail,31110
4541,27,2025-01-27,400918,RTL,2,1,Americano,5000,,,23.00,41952.00,,LAN_Retail,115000
4542,27,2025-01-27,400918,RTL,2,2,"Hot Chocolate",2955,,,23.00,37171.00,,LAN_Retail,67965
4543,27,2025-01-27,400918,RTL,2,3,"Bubble Milk Tea",3000,,,25.00,46437.00,,LAN_Retail,75000
4544,27,2025-01-27,400918,RTL,3,2,"Hot Chocolate",656,,,29.00,8252.00,,LAN_Retail,19024
4545,27,2025-01-27,400918,RTL,3,3,"Bubble Milk Tea",2397,,,29.00,37103.00,,LAN_Retail,69513
4546,27,2025-01-27,400918,RTL,5,1,Americano,1721,,,29.00,14440.00,,LAN_Retail,49909
4547,27,2025-01-27,400918,RTL,5,2,"Hot Chocolate",1433,,,34.00,18026.00,,LAN_Retail,48722
